record_id,section,priority,year,title,publication_status,status_category,venue,identifier,verification_source,bibliography_eligibility,note_quality,evidence_readiness,pages,canonical_status_detail,final_exclusion_reason
659,S5.5,P3,2026,Detecting Silent Failures in Multi-Agentic AI Trajectories,Published,Archival published,"Companion of the 17th ACM/SPEC International Conference on Performance Engineering, ICPE Companion 2026",https://doi.org/10.1145/3777911.3801104,Verified in ACM survey,Eligible if cited,Missing,Needs paper-specific evidence note,33–39,Published — archival work-in-progress conference paper,
660,S6,P0,2025,WebLists Extracting Structured Information From Complex Interactive Websites Using Executable LLM Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2504.12682,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
661,S6,P1,2024,AutoScraper- A Progressive Understanding Web Agent for Web Scraper Generation,Published,Archival published,Proceedings of EMNLP,https://doi.org/10.18653/v1/2024.emnlp-main.141,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
662,S6,P1,2025,ReaderLM-v2- Small Language Model for HTML to Markdown and JSON,Preprint,Preprint/technical report,arXiv preprint arXiv:2503.01151,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
663,S6,P1,2025,INFOGEN- An Agent-Based Framework for Web Information Aggregation,Published,Archival published,Findings of NAACL,https://doi.org/10.18653/v1/2025.findings-naacl.318,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
664,S6,P1,2025,NEXT-EVAL- Next Evaluation of Traditional and LLM Web Data Record Extraction,Preprint,Preprint/technical report,arXiv preprint arXiv:2505.17125,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
665,S6,P1,2025,STRUCTSENSE A Task-Agnostic Agentic Framework for Structured Information Extraction with Human-In-The-Loop Evaluation and Benchmarking,Preprint,Preprint/technical report,arXiv preprint arXiv:2507.03674,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
666,S6,P1,2026,"A Systematic Review of Web Scraping- Techniques, LLM-Enhanced Approaches, Performance Metrics, and Legal-Ethical Issues",Published,Archival published,Data & Knowledge Engineering,https://doi.org/10.1016/j.datak.2026.102598,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
667,S6,P1,2026,SCRIBES- Web-Scale Script-Based Semi-Structured Data Extraction with Reinforcement Learning,Published,Archival published,International Conference on Learning Representations,arXiv:2510.01832,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
668,S6,P1,2025,An Index-based Approach for Efficient and Effective Web Content Extraction,Preprint,Preprint/technical report,arXiv preprint arXiv:2512.06641,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
669,S6,P1,2026,Beyond BeautifulSoup- Benchmarking LLM-Powered Web Scraping for Everyday Users,Preprint,Preprint/technical report,arXiv preprint arXiv:2601.06301,https://doi.org/10.48550/arXiv.2601.06301,Verified in final SLR bibliography,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
670,S6,P1,2026,ScrapeGraphAI-100k- A Large-Scale Dataset for LLM-Based Web Information Extraction,Preprint,Preprint/technical report,arXiv preprint arXiv:2602.15189,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
671,S6,P2,2024,"Automating Web Data Collection- Challenges, Solutions, and Python-Based Strategies for Effective Web Scraping",Published,Archival published,"2024 7th International Conference on Internet Applications, Protocols, and Services (NETAPPS)",https://doi.org/10.1109/NETAPPS63333.2024.10823528,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
672,S6,P2,2024,Leveraging Large Language Models for Web Scraping,Preprint,Preprint/technical report,arXiv preprint arXiv:2406.08246,arXiv:2406.08246,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
673,S6,P2,2025,ProductAgent Benchmarking Conversational Product Search Agent with Asking Clarification Questions,Published,Archival published,Proceedings of the 2025 Conference on Empirical Methods in Natural Language Processing: Industry Track,https://doi.org/10.18653/v1/2025.emnlp-industry.25,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
674,S6,P2,2025,XPath Agent- An Efficient XPath Programming Agent Based on LLM for Web Crawler,Preprint,Preprint/technical report,arXiv preprint arXiv:2502.15688,,Verified in ACM survey,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
675,S6,P2,2025,OneKE A Dockerized Schema-Guided LLM Agent-based Knowledge Extraction System,Published,Archival published,Companion of the ACM Web Conference 2025,https://doi.org/10.1145/3701716.3715189,Verified in ACM survey,Eligible if cited,B,Ready for claim-level use,,,
676,S6,P2,2025,"Advanced Web Scraping in the Modern Web- Techniques, Prevention, and AI Integration",Status recorded locally,Unconfirmed,,,Checked in local evidence note,Hold - verify before citation,B,Hold pending bibliographic verification,,,
677,S6,P2,2025,Multilingual Attribute Extraction from News Web Pages,Preprint,Preprint/technical report,arXiv preprint arXiv:2502.02167,arXiv:2502.02167,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
678,S6,P2,2025,BrowseMaster- Towards Scalable Web Browsing via Tool-Augmented Programmatic Agent Pair,Preprint,Preprint/technical report,arXiv preprint arXiv:2508.09129,,Verified in ACM survey,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
679,S6,P2,2025,An Agentic Toolkit for Adaptive Information Extraction from Regulatory Documents,Preprint,Preprint/technical report,arXiv preprint arXiv:2509.11773,,Verified in ACM survey,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
680,S6,P2,2025,A Tale of LLMs and Induced Small Proxies- Scalable Agents for Knowledge Mining,Preprint,Preprint/technical report,arXiv preprint arXiv:2510.01427,arXiv:2510.01427,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
681,S6,P2,2025,Model-Document Protocol for AI Search,Preprint,Preprint/technical report,arXiv preprint arXiv:2510.25160,arXiv:2510.25160,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
682,S6,P2,2026,Mind2Report- A Cognitive Deep Research Agent for Expert-Level Commercial Report Synthesis,Preprint,Preprint/technical report,arXiv preprint arXiv:2601.04879,,Verified in ACM survey,Not eligible under strict journal rule,Missing,Supplementary landscape only under strict WWW rule,,,
683,S6,P2,2026,Webscraper- Leverage Multimodal Large Language Models for Index-Content Web Scraping,Preprint,Preprint/technical report,arXiv preprint arXiv:2603.29161,,Verified in ACM survey,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
684,S6,P3,2019,Reagent: Converting Ordinary Webpages into Interactive Software Agents,Published,Archival published,IJCAI 2019 Demo Track,https://doi.org/10.24963/ijcai.2019/956,Verified in final SLR bibliography,Eligible if cited,Missing,Needs paper-specific evidence note,,Published — archival conference demo paper,
685,S6,P3,2024,"DataAgent: Evaluating Large Language Models' Ability to Answer Zero-Shot, Natural Language Queries",Published,Archival published,"2024 IEEE International Conference on Artificial Intelligence and Computer Engineering (ICAIC 2024), pages 1–5",https://ieeexplore.ieee.org/document/10433803/,https://ieeexplore.ieee.org/document/10433803/,Eligible if cited,Missing,Needs paper-specific evidence note,,Published - archival conference paper,
686,S6,P3,2024,An LLM Agent for Automatic Geospatial Data Analysis,Preprint only,Excluded after publication-status validation,arXiv:2410.18792,https://doi.org/10.48550/arXiv.2410.18792,https://arxiv.org/abs/2410.18792,Not eligible under strict published/accepted rule,Missing,Supplementary landscape only,,Preprint only - no archival publication verified,No verified archival publication; excluded from strict published/accepted pool
687,S6,P3,2025,AutoDCWorkflow: LLM-based Data Cleaning Workflow Auto-Generation and Benchmark,Published,Archival published,Findings of the Association for Computational Linguistics: EMNLP 2025,https://doi.org/10.18653/v1/2025.findings-emnlp.410,https://aclanthology.org/2025.findings-emnlp.410/,Eligible if cited,Missing,Needs paper-specific evidence note,,Published - archival conference paper,
688,S6,P3,2025,DataLab: A Unified Platform for LLM-Powered Business Intelligence,Published,Archival published,"2025 IEEE 41st International Conference on Data Engineering (ICDE), pages 4346–4359",https://doi.org/10.1109/ICDE65448.2025.00326,https://doi.org/10.1109/ICDE65448.2025.00326,Eligible if cited,Missing,Needs paper-specific evidence note,,Published - archival conference paper,
689,S6,P3,2025,The Synergy of Automated Pipelines with Prompt Engineering and Generative AI in Web Crawling,Preprint,Preprint/technical report,arXiv preprint,,Verified in final SLR bibliography,Not eligible under strict journal rule,Missing,Supplementary landscape only under strict WWW rule,,,
690,S6,P3,2025,AutoPrep: Natural Language Question-Aware Data Preparation with a Multi-Agent Framework,Published,Archival published,"Proceedings of the VLDB Endowment, Vol. 18, No. 10, pages 3504–3517",https://doi.org/10.14778/3748191.3748211,https://doi.org/10.14778/3748191.3748211,Eligible if cited,Missing,Needs paper-specific evidence note,,Published - archival journal/proceedings article,
691,S6,P3,2025,Towards AI Search Paradigm,Preprint,Preprint/technical report,arXiv preprint,,Verified in final SLR bibliography,Not eligible under strict journal rule,Missing,Supplementary landscape only under strict WWW rule,,,
692,S6,P3,2026,WiNELL: Wikipedia Never-Ending Updating with LLM Agents,Published,Archival published,Proceedings of the ACM Web Conference 2026,https://doi.org/10.1145/3774904.3792695,Verified in final SLR bibliography,Eligible if cited,Missing,Needs paper-specific evidence note,4396–4406,Published — archival ACM Web Conference research paper,
693,S7,P1,2023,Testing Language Model Agents Safely in the Wild,Preprint,Preprint/technical report,arXiv preprint arXiv:2311.10538,https://doi.org/10.48550/arXiv.2311.10538,Verified in final SLR bibliography,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
694,S7,P1,2024,WIPI- A New Web Threat for LLM-Driven Web Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2402.16965,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
695,S7,P1,2024,InjecAgent Benchmarking Indirect Prompt Injections in Tool-Integrated Large Language Model Agents,Published,Archival published,Findings of ACL,https://doi.org/10.18653/v1/2024.findings-acl.624,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
696,S7,P1,2024,The Instruction Hierarchy- Training LLMs to Prioritize Privileged Instructions,Preprint,Preprint/technical report,arXiv preprint arXiv:2404.13208,https://doi.org/10.48550/arXiv.2404.13208,Verified in final SLR bibliography,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
697,S7,P1,2024,AGENTPOISON- Red-teaming LLM Agents via Poisoning Memory or Knowledge Bases,Published,Archival published,Advances in NeurIPS,arXiv:2407.12784,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
698,S7,P1,2024,Refusal-Trained LLMs Are Easily Jailbroken As Browser Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2410.13886,https://doi.org/10.48550/arXiv.2410.13886,Verified in final SLR bibliography,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
699,S7,P1,2025,AdvAgent Controllable Blackbox Red-teaming on Web Agents,Published,Archival published,Proceedings of the 42nd International Conference on Machine Learning,arXiv:2410.17401,Verified in final SLR bibliography,Eligible if cited,A,Ready for claim-level use,,,
700,S7,P1,2025,Attacking Vision-Language Computer Agents via Pop-ups,Published,Archival published,Proceedings of the 63rd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers),arXiv:2411.02391,Verified in final SLR bibliography,Eligible if cited,A,Ready for claim-level use,,,
701,S7,P1,2025,Why Are Web AI Agents More Vulnerable Than Standalone LLMs A Security Analysis,Preprint,Preprint/technical report,arXiv preprint arXiv:2502.07590,https://doi.org/10.48550/arXiv.2502.07590,Verified in final SLR bibliography,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
702,S7,P1,2025,EIA- Environmental Injection Attack on Generalist Web Agents for Privacy Leakage,Published,Archival published,International Conference on Learning Representations,arXiv:2409.11295,Verified in final SLR bibliography,Eligible if cited,A,Ready for claim-level use,,,
703,S7,P1,2025,SafeArena Evaluating the Safety of Autonomous Web Agents,Published,Archival published,Proceedings of the 42nd International Conference on Machine Learning,arXiv:2503.04957,Verified in final SLR bibliography,Eligible if cited,A,Ready for claim-level use,,,
704,S7,P1,2025,sudo rm -rf agentic_security,Published,Archival published,Proceedings of the 63rd Annual Meeting of the Association for Computational Linguistics (Industry Track),arXiv:2411.13879,Verified in final SLR bibliography,Eligible if cited,A,Ready for claim-level use,,,
705,S7,P1,2025,A Survey on the Safety and Security Threats of Computer-Using Agents- JARVIS or Ultron,Preprint,Preprint/technical report,arXiv preprint arXiv:2505.10924,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
706,S7,P1,2025,AdInject- Real-World Black-Box Attacks on Web Agents via Advertising Delivery,Preprint,Preprint/technical report,arXiv preprint arXiv:2505.21499,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
707,S7,P1,2025,WASP- Benchmarking Web Agent Security Against Prompt Injection Attacks,Published workshop paper,Workshop/conditional,ICML 2025 Workshop on Computer Use Agents (WCUA 2025),arXiv:2504.18575,Verified in final SLR bibliography,Conditional - verify archival proceedings,B,Context only; verify archival status,,,
708,S7,P1,2026,RedTeamCUA Realistic Adversarial Testing of Computer-Use Agents in Hybrid Web-OS Environments,Published,Archival published,International Conference on Learning Representations,arXiv:2503.05197,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
709,S7,P1,2025,WebInject Prompt Injection Attack to Web Agents,Published,Archival published,Proceedings of EMNLP,https://doi.org/10.18653/v1/2025.emnlp-main.104,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
710,S7,P1,2025,A Survey on Autonomy-Induced Security Risks in Large Model-Based Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2501.00238,https://doi.org/10.48550/arXiv.2501.00238,Verified in final SLR bibliography,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
711,S7,P1,2025,Manipulating LLM Web Agents with Indirect Prompt Injection Attack via HTML Accessibility Tree,Preprint,Preprint/technical report,arXiv preprint arXiv:2504.00236,https://doi.org/10.48550/arXiv.2504.00236,Verified in final SLR bibliography,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
712,S7,P1,2025,Security Challenges in AI Agent Deployment- Insights from a Large Scale Public Competition,Preprint,Preprint/technical report,arXiv preprint arXiv:2501.17490,https://doi.org/10.48550/arXiv.2501.17490,Verified in final SLR bibliography,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
713,S7,P1,2025,VisualTrap A Stealthy Backdoor Attack on GUI Agents via Visual Grounding Manipulation,Published,Archival published,COLM,arXiv:2507.06899,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
714,S7,P1,2025,Dark Patterns Meet GUI Agents- LLM Agent Susceptibility to Manipulative Interfaces and the Role of Human Oversight,Preprint,Preprint/technical report,arXiv preprint arXiv:2507.01030,https://doi.org/10.48550/arXiv.2507.01030,Verified in final SLR bibliography,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
715,S7,P1,2025,CROSS-MODAL CONTENT OPTIMIZATION FOR STEERING WEB AGENT PREFERENCES,Preprint,Preprint/technical report,arXiv preprint arXiv:2504.18289,https://doi.org/10.48550/arXiv.2504.18289,Verified in final SLR bibliography,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
716,S7,P1,2026,HackWorld- EVALUATING COMPUTER-USE AGENTS ON EXPLOITING WEB APPLICATION VULNERABILITIES,Published,Archival published,International Conference on Learning Representations,arXiv:2501.16500,Verified in final SLR bibliography,Eligible if cited,A,Ready for claim-level use,,,
717,S7,P1,2026,Investigating the Impact of Dark Patterns on LLM-Based Web Agents,Published,Archival published,Proceedings of the IEEE Symposium on Security and Privacy,arXiv:2501.03441,Verified in final SLR bibliography,Eligible if cited,A,Ready for claim-level use,,,
718,S7,P1,2026,WebCloak- Characterizing and Mitigating Threats from LLM-Driven Web Agents as Intelligent Scrapers,Published,Archival published,Proceedings of the IEEE Symposium on Security and Privacy,arXiv:2502.14010,Verified in final SLR bibliography,Eligible if cited,A,Ready for claim-level use,,,
719,S7,P1,2025,Mind the Web- The Security of Web Use Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2506.07153,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
720,S7,P1,2025,WAInjectBench- Benchmarking Prompt Injection Detections for Web Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2510.01354,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
721,S7,P1,2026,AI Kill Switch for malicious web-based LLM agent,Preprint,Preprint/technical report,arXiv preprint arXiv:2503.08792,https://doi.org/10.48550/arXiv.2503.08792,Verified in final SLR bibliography,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
722,S7,P1,2026,Permission Manifests for Web Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2503.20136,https://doi.org/10.48550/arXiv.2503.20136,Verified in final SLR bibliography,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
723,S7,P1,2026,DECEPTICON- How Dark Patterns Manipulate Web Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2504.12678,https://doi.org/10.48550/arXiv.2504.12678,Verified in final SLR bibliography,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
724,S7,P1,2026,"Poison Once, Exploit Forever- Environment-Injected Memory Poisoning Attacks on Web Agents",Preprint,Preprint/technical report,arXiv preprint arXiv:2604.02623,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
725,S7,P1,2026,SecureWebArena- A Holistic Security Evaluation Benchmark for LVLM-based Web Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2504.07639,https://doi.org/10.48550/arXiv.2504.07639,Verified in final SLR bibliography,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
726,S7,P1,2026,WebAgentGuard- A Reasoning-Driven Guard Model for Detecting Prompt Injection Attacks in Web Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2506.15996,https://doi.org/10.48550/arXiv.2506.15996,Verified in final SLR bibliography,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
727,S7,P1,2026,WebSP-Eval- Evaluating Web Agents on Website Security and Privacy Tasks,Preprint,Preprint/technical report,arXiv preprint arXiv:2506.05444,https://doi.org/10.48550/arXiv.2506.05444,Verified in final SLR bibliography,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
728,S7,P2,2024,Identifying the Risks of LM Agents with an LM-Emulated Sandbox,Published,Archival published,International Conference on Learning Representations,arXiv:2309.15817,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
729,S7,P2,2023,Evaluating Language-Model Agents on Realistic Autonomous Tasks,Preprint-only,Preprint/technical report,arXiv (METR / ARC Evals report),2312.11671,External venue audit: compass_artifact_wf-66bb940a-379a-5795-bc36-a71c71b8cc78_text_markdown.md,Not eligible under strict journal rule,Missing,Supplementary landscape only under strict WWW rule,,,
730,S7,P2,2023,Universal and Transferable Adversarial Attacks on Aligned Language Models,Preprint-only,Preprint/technical report,,2307.15043,External venue audit: compass_artifact_wf-d28261fe-4e0d-53d9-9225-a8a9fe0f3b8a_text_markdown.md,Not eligible under strict journal rule,Missing,Supplementary landscape only under strict WWW rule,,,
731,S7,P2,2024,R-Judge: Benchmarking Safety Risk Awareness for LLM Agents,Published,Archival published,"Findings of the Association for Computational Linguistics: EMNLP 2024, pages 1467-1490",https://doi.org/10.18653/v1/2024.findings-emnlp.79,https://aclanthology.org/2024.findings-emnlp.79/,Eligible if cited,Missing,Needs paper-specific evidence note,,Published - archival conference paper,
732,S7,P2,2024,Sleeper Agents Training Deceptive LLMs that Persist Through Safety Training,Preprint-only,Preprint/technical report,,2401.05566,External venue audit: compass_artifact_wf-d28261fe-4e0d-53d9-9225-a8a9fe0f3b8a_text_markdown.md,Not eligible under strict journal rule,Missing,Supplementary landscape only under strict WWW rule,,,
733,S7,P2,2024,Agent Smith A Single Image Can Jailbreak One Million Multimodal LLM Agents Exponentially Fast,Published,Archival published,Proceedings of the 41st International Conference on Machine Learning,arXiv:2402.08567,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
734,S7,P2,2024,ToolSword: Unveiling Safety Issues of Large Language Models in Tool Learning Across Three Stages,Published,Archival published,"Proceedings of the 62nd Annual Meeting of the Association for Computational Linguistics (ACL 2024), Long Papers, pages 2181–2211",https://doi.org/10.18653/v1/2024.acl-long.119,https://aclanthology.org/2024.acl-long.119/,Eligible if cited,Missing,Needs paper-specific evidence note,,Published - archival conference paper,
735,S7,P2,2024,TrustAgent Towards Safe and Trustworthy LLM-based Agents,Status recorded locally,Unconfirmed,,,Checked in local evidence note,Hold - verify before citation,B,Hold pending bibliographic verification,,,
736,S7,P2,2024,AirGapAgent: Protecting Privacy-Conscious Conversational Agents,Published,Archival published,"Proceedings of the 2024 ACM SIGSAC Conference on Computer and Communications Security (CCS 2024), pages 3868–3882",https://doi.org/10.1145/3658644.3690350,https://dl.acm.org/doi/10.1145/3658644.3690350,Eligible if cited,Missing,Needs paper-specific evidence note,,Published - archival conference paper,
737,S7,P2,2024,Visibility into AI Agents,Published,Archival published,"Proceedings of the 2024 ACM Conference on Fairness, Accountability, and Transparency",https://doi.org/10.1145/3630106.3659037,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
738,S7,P2,2025,GuardAgent: Safeguard LLM Agents via Knowledge-Enabled Reasoning,Published,Archival published,"Proceedings of the 42nd International Conference on Machine Learning (ICML 2025), PMLR 267:68316–68342",https://proceedings.mlr.press/v267/xiang25a.html,https://proceedings.mlr.press/v267/xiang25a.html,Eligible if cited,Missing,Needs paper-specific evidence note,,Published - archival conference paper,
739,S7,P2,2024,BadAgent Inserting and Activating Backdoor Attacks in LLM Agents,Status recorded locally,Unconfirmed,,,Checked in local evidence note,Hold - verify before citation,B,Hold pending bibliographic verification,,,
740,S7,P2,2024,Preemptive Detection and Correction of Misaligned Actions in LLM Agents,Preprint / no confirmed archival venue,Preprint/technical report,,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
741,S7,P2,2025,The Emerged Security and Privacy of LLM Agent: A Survey with Case Studies,Published,Archival published,"ACM Computing Surveys, online publication",https://doi.org/10.1145/3773080,https://dl.acm.org/doi/10.1145/3773080,Eligible if cited,Missing,Needs paper-specific evidence note,,Published - archival journal survey,
742,S7,P2,2024,Caution for the Environment Multimodal LLM Agents are Susceptible to Environmental Distractions,Preprint / no confirmed archival venue,Preprint/technical report,,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
743,S7,P2,2024,Safeguarding AI Agents- Developing and Analyzing Safety Architectures,Preprint / no confirmed archival venue,Preprint/technical report,,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
744,S7,P2,2025,Agent Security Bench (ASB)- Formalizing and Benchmarking Attacks and Defenses in LLM-based Agents,Published,Archival published,International Conference on Learning Representations,arXiv:2410.02644,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
745,S7,P2,2025,HAICOSYSTEM- An Ecosystem for Sandboxing Safety Risks in Human-AI Interactions,Published,Archival published,Conference on Language Modeling,arXiv:2409.16427,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
746,S7,P2,2025,Multimodal Situational Safety,Published,Archival published,International Conference on Learning Representations,arXiv:2410.06172,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
747,S7,P2,2024,Watch Out for Your Agents! Investigating Backdoor Threats to LLM-Based Agents,Published,Archival published,Advances in NeurIPS,arXiv:2402.11208,Verified in ACM survey,Eligible if cited,B,Ready for claim-level use,,,
748,S7,P2,2025,AgentHarm A Benchmark for Measuring Harmfulness of LLM Agents,Published,Archival published,International Conference on Learning Representations,arXiv:2410.09024,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
749,S7,P2,2024,Applying Refusal-Vector Ablation to Llama 3.1 70B Agents,Non-archival workshop,Workshop/non-archival,NeurIPS 2024 SafeGenAI Workshop,https://openreview.net/forum?id=UaEIzSQeCL; arXiv:2410.10871,External venue audit: compass_artifact_wf-4618c5d6-bb0d-534d-8b14-e2a62f1d65ac_text_markdown.md,Not eligible under strict journal rule,Missing,Context only; verify archival status,,,
750,S7,P2,2025,MobileSafetyBench Evaluating Safety of Autonomous Agents in Mobile Device Control,Published,Archival published,Proceedings of the 39th AAAI Conference on Artificial Intelligence,arXiv:2410.17520,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
751,S7,P2,2026,Navigating the Risks: A Survey of Security and Privacy Threats in LLM-Based Agents,Published,Archival published,ACM Transactions on Software Engineering and Methodology,https://doi.org/10.1145/3807666,https://doi.org/10.1145/3807666,Eligible if cited,Missing,Needs paper-specific evidence note,,Published - archival journal survey,
752,S7,P2,2024,Agent-SafetyBench Evaluating the Safety of LLM Agents,Preprint / no confirmed archival venue,Preprint/technical report,,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
753,S7,P2,2024,The Task Shield Enforcing Task Alignment to Defend Against Indirect Prompt Injection in LLM Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2412.16682,arXiv:2412.16682,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
754,S7,P2,2025,Authenticated Delegation and Authorized AI Agents,Preprint / no confirmed archival venue,Preprint/technical report,,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
755,S7,P2,2025,Context is Key for Agent Security,Preprint / no confirmed archival venue,Preprint/technical report,,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
756,S7,P2,2025,Contextual Agent Security A Policy for Every Purpose,Published workshop paper,Workshop/conditional,Proceedings of the 20th Workshop on Hot Topics in Operating Systems,https://doi.org/10.1145/3713082.3713098,Verified in final SLR bibliography,Conditional - verify archival proceedings,B,Context only; verify archival status,,,
757,S7,P2,2025,Evaluating the Robustness of Multimodal Agents Against Active Environmental Injection Attacks,Published,Archival published,Proceedings of the 33rd ACM International Conference on Multimedia,https://doi.org/10.1145/3664647.3680685,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
758,S7,P2,2025,Multi-Agent Risks from Advanced AI,Preprint,Preprint/technical report,arXiv preprint arXiv:2502.14143,arXiv:2502.14143,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
759,S7,P2,2025,A Practical Memory Injection Attack against LLM Agents,Published,Archival published,Advances in Neural Information Processing Systems,arXiv:2411.09921,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
760,S7,P2,2025,A Survey on Trustworthy LLM Agents- Threats and Countermeasures,Preprint / no confirmed archival venue,Preprint/technical report,,,Checked in local evidence note,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
761,S7,P2,2025,Towards Trustworthy GUI Agents- A Survey,Published,Archival published,Findings of the Association for Computational Linguistics: ACL 2025,https://doi.org/10.18653/v1/2025.findings-acl.1158,Verified in final SLR bibliography,Eligible if cited,A,Ready for claim-level use,,,
762,S7,P2,2026,AgentSpec Customizable Runtime Enforcement for Safe and Reliable LLM Agents,Published,Archival published,Proceedings of the 48th IEEE/ACM International Conference on Software Engineering,arXiv:2503.05037,Verified in final SLR bibliography,Eligible if cited,B,Ready for claim-level use,,,
